transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
3067,67177,72.98,11,0.1773,0.1876,purchase,travel,DE,0
3068,59230,34.46,17,0.0489,0.4196,purchase,grocery,CN,0
3069,47308,93.14,7,0.2099,0.2887,transfer,crypto,DE,0
3070,44311,7.99,3,0.4035,0.2127,purchase,retail,US,0
3071,44712,130.28,12,0.6819,0.5509,purchase,crypto,US,1
3072,94301,34.6,15,0.1589,0.3629,withdrawal,grocery,DE,0
3073,23329,28.38,23,0.1354,0.1074,purchase,retail,DE,0
3074,27522,95.82,6,0.1133,0.1097,purchase,travel,GB,0
3075,47835,75.33,19,0.2407,0.1943,purchase,grocery,FR,0
3076,58980,73.4,10,0.0295,0.4262,purchase,retail,RU,0
3077,21806,157.62,1,0.0078,0.4872,transfer,grocery,DE,0
3078,21954,31.1,12,0.1991,0.2636,purchase,electronics,DE,0
3079,39368,132.27,9,0.1143,0.1649,transfer,crypto,NL,0
3080,22018,17.5,15,0.4942,0.226,purchase,retail,GB,0
3081,82233,16.97,9,0.2181,0.1552,purchase,retail,DE,0
3082,15393,80.63,12,0.159,0.1007,purchase,grocery,NL,0
3083,85263,11.83,8,0.7029,0.1365,purchase,retail,DE,0
3084,37907,69.19,18,0.4051,0.1674,purchase,electronics,DE,0
3085,67918,46.35,20,0.2332,0.416,withdrawal,electronics,DE,0
3086,81914,105.75,11,0.024,0.2645,purchase,retail,DE,0
3087,42760,48.05,2,0.8202,0.3748,purchase,crypto,DE,1
3088,26572,40.43,11,0.0868,0.0999,purchase,grocery,DE,0
3089,78953,44.6,22,0.1448,0.5265,purchase,retail,NL,0
3090,84919,65.55,7,0.0207,0.0969,purchase,electronics,FR,0
3091,56327,24.21,18,0.1894,0.0321,purchase,grocery,DE,0
3092,99430,23.33,13,0.6855,0.7537,purchase,crypto,FR,0
3093,76836,63.64,19,0.0115,0.254,purchase,grocery,US,0
3094,57287,41.48,9,0.0455,0.0462,purchase,travel,US,0
3095,80761,30.08,9,0.3528,0.1216,refund,grocery,NL,0
3096,80887,156.21,18,0.8502,0.2956,withdrawal,crypto,DE,1
3097,72139,39.63,10,0.0347,0.1905,transfer,grocery,FR,0
3098,70119,164.91,1,0.1399,0.073,transfer,grocery,DE,0
3099,85476,29.18,8,0.0469,0.0983,transfer,grocery,FR,0
3100,51360,28.47,23,0.1016,0.0815,purchase,retail,GB,0
3101,57882,53.36,2,0.8725,0.9054,purchase,travel,GB,1
3102,35637,9.96,9,0.0456,0.0462,purchase,travel,FR,0
3103,41403,41.02,1,0.2474,0.0564,purchase,travel,US,0
3104,70427,74.32,9,0.1462,0.0716,transfer,travel,NL,0
3105,84401,86.55,11,0.1951,0.2006,purchase,crypto,FR,0
3106,30756,46.62,13,0.2759,0.1472,refund,retail,CN,0
3107,98851,95.82,5,0.2289,0.3103,purchase,retail,US,0
3108,43171,79.17,17,0.2212,0.3171,purchase,retail,FR,0
3109,71622,677.07,18,0.1504,0.3374,purchase,retail,GB,0
3110,23915,56.76,21,0.1713,0.3194,purchase,retail,FR,1
3111,78981,98.17,8,0.0574,0.0328,transfer,retail,CN,0
3112,61997,830.16,17,0.2117,0.1323,purchase,retail,NL,0
3113,65526,36.81,10,0.2501,0.0113,purchase,gaming,CN,0
3114,24819,13.76,11,0.0202,0.1617,purchase,retail,DE,0
3115,60726,74.75,21,0.1176,0.2755,purchase,gaming,CN,0
3116,82186,82.56,19,0.8029,0.4101,purchase,grocery,NL,0
3117,34098,161.5,10,0.0799,0.1046,purchase,grocery,DE,0
3118,52807,126.36,12,0.3868,0.2105,purchase,travel,DE,0
3119,59541,222.22,9,0.4536,0.526,transfer,grocery,GB,0
3120,74225,378.31,12,0.5479,0.1626,purchase,grocery,DE,0
3121,72584,51.65,15,0.0501,0.0088,purchase,travel,DE,0
3122,50875,13.1,6,0.0378,0.285,purchase,gaming,DE,0
3123,51847,51.64,9,0.106,0.7098,purchase,grocery,FR,1
3124,79701,55.25,20,0.3166,0.6254,purchase,electronics,DE,0
3125,11233,250.74,15,0.5687,0.5853,purchase,gaming,GB,1
3126,89659,26.59,16,0.7542,0.72,purchase,grocery,DE,0
3127,44125,50.9,6,0.107,0.0613,purchase,electronics,FR,0
3128,52145,44.54,19,0.0265,0.5192,purchase,travel,FR,0
3129,22698,247.68,16,0.1892,0.4835,purchase,grocery,FR,0
3130,43242,39.14,10,0.2898,0.067,purchase,gaming,GB,0
3131,52562,94.14,12,0.1146,0.3556,transfer,grocery,DE,0
3132,74732,4.2,19,0.2334,0.2566,transfer,grocery,US,0
3133,85552,49.97,22,0.143,0.1263,purchase,travel,RU,0
3134,96898,65.59,22,0.3263,0.6334,withdrawal,retail,FR,1
3135,92391,118.17,9,0.3305,0.2337,purchase,grocery,CN,0
3136,25853,1401.33,15,0.341,0.1486,purchase,retail,DE,0
3137,52286,79.22,19,0.3599,0.1945,transfer,grocery,US,0
3138,77180,315.39,18,0.429,0.1022,transfer,travel,RU,1
3139,74037,178.07,23,0.3097,0.0876,transfer,gaming,GB,0
3140,10317,49.09,5,0.5155,0.2076,withdrawal,grocery,FR,0
3141,86822,466.06,12,0.8229,0.7339,purchase,retail,US,1
3142,98307,42.62,12,0.186,0.3736,refund,crypto,RU,0
3143,97683,66.69,19,0.1579,0.0491,purchase,electronics,DE,0
3144,81717,42.45,7,0.5496,0.3327,transfer,retail,DE,1
3145,68499,42.41,0,0.1399,0.0773,purchase,grocery,NL,0
3146,95150,21.87,11,0.134,0.013,refund,grocery,DE,0
3147,11666,27.44,13,0.4899,0.1342,purchase,travel,DE,0
3148,19632,5.34,10,0.7711,0.8144,transfer,travel,FR,1
3149,69729,16.52,12,0.1908,0.0718,purchase,crypto,US,0
3150,14601,66.63,16,0.323,0.0138,transfer,grocery,NL,0
3151,38692,230.97,5,0.0913,0.4761,withdrawal,electronics,GB,1
3152,49316,42.93,5,0.1036,0.0742,purchase,retail,GB,0
3153,82982,31.3,17,0.3386,0.3403,purchase,retail,DE,0
3154,15340,26.27,9,0.241,0.449,purchase,grocery,CN,0
3155,86223,65.32,18,0.0864,0.4253,transfer,grocery,FR,0
3156,14886,82.55,11,0.3857,0.4032,purchase,grocery,DE,0
3157,79148,61.88,22,0.8465,0.7355,transfer,grocery,GB,1
3158,18254,37.6,3,0.5106,0.7703,purchase,crypto,CN,1
3159,81730,16.27,3,0.0389,0.1192,purchase,grocery,DE,0
3160,15536,14.23,22,0.0466,0.1348,purchase,grocery,DE,0
3161,93307,95.71,17,0.3565,0.469,purchase,retail,GB,0
3162,18781,13.21,10,0.1059,0.2575,purchase,grocery,DE,0
3163,51145,67.72,9,0.2306,0.0789,purchase,grocery,DE,0
3164,42992,168.07,13,0.556,0.2036,purchase,grocery,FR,0
3165,46066,168.4,23,0.0546,0.0771,purchase,grocery,DE,0
3166,55137,79.61,9,0.121,0.4462,transfer,travel,FR,0
3167,80807,77.67,21,0.0591,0.3212,purchase,electronics,RU,0
3168,19334,288.33,10,0.0658,0.342,purchase,grocery,CN,0
3169,12807,48.95,8,0.824,0.3835,refund,electronics,CN,1
3170,67659,5.85,16,0.1869,0.0879,purchase,electronics,CN,0
3171,11929,28.65,10,0.4348,0.1327,purchase,gaming,NL,0
3172,64726,87.46,6,0.1265,0.0781,purchase,electronics,RU,0
3173,20668,31.92,21,0.0795,0.2036,withdrawal,electronics,DE,0
3174,36587,121.97,8,0.2541,0.1131,withdrawal,electronics,DE,0
3175,58805,41.12,21,0.1893,0.0485,withdrawal,grocery,US,0
3176,37319,57.74,19,0.488,0.4017,purchase,travel,US,1
3177,55371,47.56,6,0.1669,0.0762,purchase,crypto,US,0
3178,98626,33.67,9,0.0821,0.1451,purchase,retail,FR,0
3179,48162,27.27,20,0.7824,0.4084,transfer,retail,DE,0
3180,37022,26.71,15,0.2932,0.3799,transfer,retail,DE,0
3181,25151,53.54,8,0.1664,0.4011,purchase,grocery,FR,0
3182,91517,22.01,14,0.3908,0.038,purchase,electronics,US,0
3183,96838,95.6,8,0.3664,0.1569,purchase,retail,FR,0
3184,28378,74.09,19,0.2178,0.2749,transfer,crypto,FR,0
3185,21591,293.63,6,0.2424,0.0693,refund,crypto,NL,1
3186,26158,108.26,4,0.0832,0.4612,purchase,travel,DE,0
3187,76503,16.29,13,0.117,0.2252,purchase,gaming,GB,0
3188,87420,10.03,5,0.3354,0.0992,purchase,travel,NL,0
3189,12327,42.37,15,0.4393,0.6014,withdrawal,travel,DE,0
3190,64631,499.69,21,0.1686,0.5462,purchase,crypto,DE,0
3191,57595,124.75,18,0.2953,0.0888,transfer,gaming,DE,0
3192,78910,99.68,21,0.4728,0.7017,purchase,electronics,FR,1
3193,76638,26.54,10,0.1745,0.0682,withdrawal,travel,NL,0
3194,61796,61.0,9,0.1639,0.4391,withdrawal,retail,DE,0
3195,48227,78.92,7,0.0694,0.1213,purchase,retail,NL,0
3196,97564,13.29,19,0.2197,0.2472,purchase,retail,DE,0
3197,35842,136.21,6,0.1955,0.2835,purchase,retail,US,0
3198,12610,36.88,14,0.0159,0.0485,purchase,grocery,US,0
3199,80849,39.37,10,0.2575,0.1188,purchase,grocery,FR,0
3200,23516,43.39,23,0.404,0.0594,purchase,travel,DE,0
3201,80948,112.49,12,0.4354,0.0603,purchase,gaming,DE,0
3202,19995,22.38,13,0.1199,0.0781,purchase,grocery,DE,0
3203,95262,9.96,20,0.1285,0.0345,purchase,electronics,FR,0
3204,70416,55.95,22,0.3457,0.4883,transfer,gaming,DE,0
3205,96369,7.48,13,0.1692,0.1985,transfer,travel,NL,0
3206,38251,32.92,17,0.1025,0.3178,purchase,electronics,US,0
3207,47115,289.87,3,0.4718,0.6099,transfer,electronics,DE,1
3208,80797,136.94,0,0.4861,0.339,purchase,gaming,DE,1
3209,87035,116.61,14,0.5193,0.1777,transfer,gaming,DE,0
3210,21168,69.56,11,0.0279,0.4316,purchase,grocery,US,0
3211,53302,103.13,4,0.3919,0.0125,purchase,grocery,FR,0
3212,30710,72.05,16,0.048,0.0177,purchase,grocery,DE,0
3213,41080,2140.94,15,0.1169,0.1933,purchase,grocery,DE,0
3214,15919,25.79,7,0.0513,0.153,purchase,gaming,DE,0
3215,57718,59.65,8,0.0351,0.2891,withdrawal,retail,NL,0
3216,99391,29.3,16,0.3297,0.1497,purchase,grocery,DE,0
3217,82785,95.9,7,0.3335,0.2029,purchase,gaming,FR,0
3218,74574,63.83,15,0.4316,0.6324,withdrawal,travel,GB,1
3219,10394,40.35,15,0.8934,0.7309,purchase,electronics,GB,0
3220,19807,183.28,16,0.034,0.1747,purchase,retail,FR,0
3221,70137,27.08,10,0.1425,0.0196,purchase,travel,DE,0
3222,68224,140.62,9,0.2152,0.3067,purchase,retail,US,0
3223,20340,70.4,10,0.2849,0.3014,purchase,grocery,DE,0
3224,49567,41.36,10,0.0731,0.0938,purchase,gaming,GB,0
3225,95630,67.43,14,0.0751,0.2113,transfer,travel,NL,0
3226,92456,300.59,16,0.0357,0.0567,purchase,gaming,GB,0
3227,70628,59.1,11,0.1947,0.135,transfer,crypto,DE,1
3228,22068,57.54,19,0.2136,0.1259,transfer,retail,FR,0
3229,32001,35.66,2,0.1407,0.2414,withdrawal,grocery,CN,0
3230,12508,23.42,16,0.0855,0.3076,purchase,travel,DE,0
3231,22439,31.98,10,0.1047,0.5192,transfer,retail,FR,0
3232,23860,10.17,18,0.4918,0.844,purchase,electronics,GB,0
3233,91633,86.98,5,0.0411,0.0993,purchase,retail,US,0
3234,94375,14.88,13,0.7128,0.1446,transfer,electronics,NL,0
3235,81065,133.71,13,0.2626,0.1981,withdrawal,retail,NL,0
3236,93620,426.66,10,0.4368,0.1083,purchase,crypto,RU,0
3237,60762,145.99,22,0.6804,0.6387,withdrawal,retail,NL,1
3238,16174,86.79,22,0.1063,0.1607,transfer,gaming,FR,0
3239,81165,9.41,6,0.013,0.0175,transfer,electronics,FR,0
3240,57093,39.33,7,0.331,0.0256,purchase,travel,NL,0
3241,21634,62.85,14,0.1593,0.1457,purchase,grocery,DE,0
3242,71598,44.44,12,0.04,0.0703,purchase,grocery,FR,0
3243,32995,133.28,9,0.2449,0.3197,purchase,travel,NL,0
3244,10385,186.68,8,0.5337,0.7213,withdrawal,travel,DE,1
3245,20168,21.15,9,0.2346,0.1688,purchase,retail,FR,0
3246,11476,7.45,7,0.0117,0.2433,refund,retail,US,0
3247,50858,84.67,19,0.3892,0.1092,transfer,grocery,NL,0
3248,15974,26.94,13,0.1237,0.1823,purchase,grocery,GB,0
3249,61001,9.54,9,0.2082,0.3175,purchase,electronics,DE,0
3250,73386,37.16,11,0.0728,0.2525,purchase,electronics,RU,0
3251,75786,220.73,2,0.0063,0.3019,purchase,electronics,RU,1
3252,94603,121.02,20,0.1466,0.4073,purchase,travel,RU,0
3253,96492,14.53,19,0.0655,0.3319,purchase,travel,NL,0
3254,16135,309.7,5,0.1532,0.5004,purchase,gaming,DE,0
3255,41083,66.79,5,0.5091,0.8793,purchase,crypto,FR,1
3256,22950,20.86,15,0.1877,0.0779,purchase,retail,FR,0
3257,37203,45.79,7,0.0261,0.0048,purchase,grocery,DE,0
3258,52056,15.09,8,0.1035,0.0278,purchase,retail,DE,0
3259,87707,154.21,19,0.2225,0.1551,purchase,retail,DE,0
3260,49833,101.13,7,0.2556,0.519,withdrawal,gaming,CN,1
3261,32289,149.13,14,0.205,0.3992,transfer,crypto,RU,1
3262,29104,37.95,20,0.092,0.6202,withdrawal,grocery,DE,0
3263,77853,59.46,4,0.9094,0.526,withdrawal,travel,RU,1
3264,28031,11.99,6,0.466,0.2772,refund,grocery,CN,0
3265,74733,469.63,19,0.2614,0.1414,purchase,electronics,GB,0
3266,22560,27.91,16,0.0906,0.0306,purchase,electronics,GB,0
3267,98836,27.93,17,0.4806,0.214,transfer,electronics,GB,0
3268,32549,96.9,17,0.4092,0.1244,purchase,grocery,DE,0
3269,99028,198.76,12,0.1978,0.0371,refund,retail,RU,0
3270,85729,110.77,21,0.1669,0.1063,purchase,retail,NL,0
3271,58658,15.32,8,0.355,0.5819,transfer,retail,DE,0
3272,51176,51.0,12,0.0824,0.5261,purchase,retail,NL,0
3273,35417,8.59,10,0.2268,0.3404,purchase,grocery,FR,0
3274,92600,91.51,18,0.093,0.0314,purchase,grocery,NL,0
3275,94636,10.59,6,0.5273,0.4958,purchase,retail,DE,0
3276,85752,21.48,11,0.0232,0.068,purchase,retail,NL,0
3277,85629,42.41,17,0.0157,0.5317,purchase,retail,DE,0
3278,57599,62.07,10,0.141,0.1948,transfer,retail,US,0
3279,57162,34.06,9,0.1629,0.0228,purchase,retail,NL,0
3280,84185,154.66,9,0.1813,0.3015,purchase,retail,NL,0
3281,59813,78.63,16,0.1369,0.5152,purchase,grocery,NL,0
3282,24790,29.13,13,0.0163,0.4761,transfer,crypto,RU,1
3283,12730,73.55,9,0.0978,0.0562,purchase,travel,RU,0
3284,67670,14.95,11,0.142,0.0661,purchase,grocery,DE,0
3285,93388,180.27,13,0.1032,0.2047,refund,retail,FR,0
3286,94635,21.49,21,0.0318,0.0287,transfer,travel,NL,0
3287,42483,186.22,17,0.2622,0.0415,withdrawal,travel,NL,0
3288,65759,237.19,8,0.2512,0.2445,purchase,electronics,GB,0
3289,64631,65.74,19,0.2469,0.2055,purchase,retail,RU,0
3290,54161,102.23,18,0.1828,0.4165,withdrawal,crypto,FR,0
3291,64050,3.09,16,0.02,0.1118,refund,retail,GB,0
3292,69005,36.03,12,0.0562,0.3855,purchase,crypto,FR,0
3293,19651,108.51,5,0.2918,0.6488,withdrawal,travel,GB,0
3294,22302,93.3,16,0.0697,0.1205,purchase,retail,FR,0
3295,31737,15.08,12,0.5448,0.3406,purchase,retail,FR,0
3296,36503,33.13,10,0.3744,0.0884,purchase,retail,RU,0
3297,70678,4.92,0,0.0466,0.0883,purchase,travel,NL,0
3298,32699,60.4,8,0.9291,0.346,withdrawal,crypto,NL,0
3299,75811,8.58,14,0.1403,0.0071,purchase,electronics,FR,0
3300,20646,39.81,22,0.4859,0.3964,withdrawal,retail,CN,1
3301,60641,111.15,7,0.2336,0.0238,purchase,crypto,DE,0
3302,73724,116.2,15,0.2776,0.0609,purchase,retail,DE,0
3303,79899,28.41,18,0.3151,0.2138,purchase,grocery,DE,0
3304,67076,66.23,10,0.0132,0.393,purchase,electronics,GB,0
3305,79172,35.36,6,0.001,0.0042,transfer,retail,GB,0
3306,88538,68.1,8,0.7843,0.2441,transfer,grocery,FR,1
3307,61192,160.63,16,0.6625,0.4299,transfer,electronics,GB,1
3308,72823,283.16,3,0.2801,0.697,withdrawal,grocery,GB,1
3309,28494,52.23,7,0.0726,0.0643,withdrawal,grocery,DE,0
3310,83064,23.61,20,0.7866,0.7949,transfer,retail,CN,1
3311,29508,16.04,10,0.2329,0.2567,purchase,retail,FR,0
3312,22526,72.18,18,0.1635,0.0547,purchase,grocery,US,0
3313,20914,10.54,14,0.0909,0.0472,purchase,electronics,DE,0
3314,15898,8.98,19,0.33,0.247,purchase,retail,DE,0
3315,84378,38.33,23,0.1132,0.2522,purchase,retail,DE,0
3316,43348,48.55,3,0.2606,0.4875,withdrawal,gaming,GB,1
3317,25149,35.53,8,0.0279,0.1604,purchase,retail,FR,0
3318,21787,53.6,15,0.1327,0.1322,purchase,travel,FR,0
3319,60176,24.48,12,0.0727,0.3141,purchase,grocery,FR,0
3320,79089,211.21,12,0.2117,0.2734,transfer,grocery,US,0
3321,16533,60.95,14,0.2918,0.7925,purchase,travel,DE,1
3322,49000,48.74,10,0.0712,0.3314,purchase,grocery,FR,0
3323,48530,51.83,10,0.4095,0.3988,purchase,retail,DE,0
3324,94465,182.18,4,0.3896,0.6498,withdrawal,crypto,DE,1
3325,10610,50.28,15,0.3163,0.2376,purchase,electronics,GB,0
3326,17927,99.73,14,0.0821,0.1921,withdrawal,retail,DE,0
3327,31730,51.85,1,0.6335,0.7701,transfer,crypto,GB,1
3328,95152,69.38,10,0.0378,0.2239,purchase,travel,GB,0
3329,12459,61.91,7,0.2,0.0714,purchase,electronics,FR,0
3330,75459,79.49,13,0.0571,0.3363,purchase,retail,DE,0
3331,51283,9.02,16,0.2033,0.4293,purchase,travel,DE,0
3332,82328,9.31,13,0.033,0.0664,purchase,retail,US,0
3333,30656,56.93,4,0.5471,0.535,purchase,crypto,RU,1
3334,54328,187.21,0,0.2708,0.0888,withdrawal,grocery,DE,0
3335,53523,35.94,9,0.4098,0.1952,purchase,electronics,RU,0
3336,42768,69.61,17,0.1308,0.1926,transfer,retail,FR,0
3337,40231,43.25,16,0.0538,0.0846,refund,travel,GB,0
3338,75201,69.73,0,0.0392,0.5504,purchase,retail,NL,0
3339,23586,14.75,12,0.2613,0.5103,purchase,retail,RU,0
3340,98115,42.13,11,0.0171,0.0652,purchase,grocery,DE,0
3341,90286,66.12,15,0.1249,0.2987,transfer,retail,FR,0
3342,12350,59.08,7,0.0262,0.326,transfer,retail,US,0
3343,90502,8.61,14,0.0176,0.276,withdrawal,retail,DE,0
3344,63741,57.17,21,0.567,0.6415,purchase,electronics,NL,0
3345,92929,12.2,10,0.2536,0.3874,transfer,electronics,US,0
3346,32267,227.65,10,0.0581,0.3264,purchase,gaming,RU,0
3347,86363,90.98,2,0.0932,0.0473,purchase,crypto,GB,0
3348,46007,51.59,4,0.2505,0.0805,withdrawal,travel,DE,0
3349,53750,10.5,21,0.2032,0.1485,withdrawal,travel,NL,0
3350,61699,24.01,22,0.2672,0.2889,purchase,retail,NL,0
3351,80020,22.39,3,0.1975,0.5003,transfer,electronics,CN,1
3352,29520,11.87,0,0.1181,0.0606,purchase,gaming,DE,0
3353,12326,135.54,21,0.2142,0.7804,transfer,travel,NL,1
3354,10942,10.07,20,0.2218,0.0209,purchase,grocery,NL,0
3355,89712,46.99,8,0.4625,0.0796,purchase,electronics,CN,0
3356,16194,68.46,13,0.3679,0.4503,purchase,electronics,NL,0
3357,15914,61.84,15,0.2468,0.0886,transfer,crypto,FR,0
3358,12314,70.97,10,0.0531,0.1129,purchase,retail,GB,0
3359,39729,42.09,13,0.2365,0.1331,purchase,retail,DE,0
3360,14051,33.7,14,0.1567,0.0589,purchase,grocery,NL,0
3361,51849,17.08,8,0.0985,0.4907,purchase,electronics,FR,0
3362,24866,29.25,23,0.082,0.4756,purchase,electronics,NL,0
3363,34782,13.83,8,0.2307,0.0324,purchase,retail,FR,0
3364,49969,20.73,0,0.91,0.1709,purchase,electronics,FR,0
3365,53527,45.86,21,0.2893,0.0019,purchase,grocery,DE,0
3366,50712,38.47,11,0.1221,0.1357,purchase,electronics,NL,0
3367,16941,575.37,11,0.7042,0.9158,purchase,gaming,RU,0
3368,11079,13.55,9,0.0498,0.2541,purchase,gaming,DE,0
3369,79206,38.23,1,0.2986,0.5526,purchase,electronics,NL,0
3370,12391,12.68,9,0.3091,0.4683,refund,electronics,GB,0
3371,45818,30.58,11,0.4596,0.2145,purchase,grocery,NL,0
3372,32768,73.45,3,0.4625,0.7082,refund,crypto,RU,1
3373,13319,31.66,12,0.0983,0.1082,withdrawal,grocery,US,0
3374,14460,442.76,11,0.3495,0.1624,withdrawal,grocery,CN,0
3375,19692,29.01,19,0.3629,0.0803,refund,grocery,US,0
3376,28479,36.14,20,0.1434,0.0807,withdrawal,retail,FR,0
3377,78785,176.75,10,0.1075,0.2467,transfer,retail,DE,0
3378,13162,12.92,21,0.2746,0.2744,purchase,retail,FR,0
3379,83012,24.43,19,0.5536,0.4391,purchase,electronics,FR,0
3380,17791,30.73,20,0.2469,0.4411,purchase,grocery,DE,0
3381,25881,45.27,16,0.0787,0.0323,purchase,retail,US,0
3382,69453,68.38,8,0.3182,0.1163,purchase,electronics,US,0
3383,95265,34.83,8,0.056,0.1328,purchase,gaming,NL,0
3384,22120,34.32,20,0.2375,0.1028,purchase,retail,NL,0
3385,69969,9.85,12,0.2201,0.0739,purchase,gaming,FR,0
3386,50147,67.27,19,0.2671,0.1853,purchase,retail,RU,0
3387,81255,23.53,16,0.191,0.228,purchase,travel,FR,0
3388,82688,80.24,8,0.3753,0.2012,purchase,gaming,DE,0
3389,75145,130.19,10,0.4673,0.3571,transfer,retail,RU,0
3390,15221,36.24,22,0.0457,0.0801,transfer,gaming,US,0
3391,37445,17.82,1,0.3533,0.3512,purchase,electronics,DE,0
3392,34326,41.92,16,0.0191,0.2291,transfer,crypto,FR,0
3393,74801,57.19,22,0.049,0.0479,purchase,retail,NL,0
3394,66301,46.0,23,0.6165,0.2953,transfer,travel,CN,1
3395,56096,32.52,6,0.3832,0.8939,purchase,retail,US,0
3396,25611,26.33,9,0.1119,0.3962,purchase,travel,FR,0
3397,22274,66.92,11,0.7731,0.3842,purchase,travel,RU,1
3398,56797,249.8,3,0.6555,0.5038,refund,gaming,RU,1
3399,99326,68.65,13,0.2368,0.1085,purchase,grocery,FR,0
3400,72370,64.91,18,0.0928,0.3307,purchase,electronics,NL,0
3401,25146,32.96,7,0.459,0.5511,purchase,gaming,CN,1
3402,95401,233.6,12,0.1327,0.3361,purchase,grocery,RU,0
3403,34764,10.42,4,0.3835,0.3241,purchase,retail,DE,0
3404,97671,62.67,7,0.7188,0.4859,purchase,grocery,NL,0
3405,82248,22.15,10,0.179,0.3362,purchase,travel,DE,0
3406,24682,51.02,10,0.1918,0.2645,purchase,retail,DE,0
3407,15435,48.35,8,0.0477,0.5452,refund,grocery,GB,0
3408,88846,8.54,18,0.1784,0.5356,purchase,travel,GB,0
3409,10964,45.55,1,0.6163,0.4322,transfer,electronics,US,0
3410,14711,65.85,18,0.1033,0.2374,purchase,retail,FR,0
3411,53425,73.08,20,0.0969,0.4976,purchase,retail,GB,0
3412,50518,46.98,14,0.5256,0.0366,purchase,travel,FR,0
3413,48834,7.92,14,0.2958,0.0595,transfer,grocery,DE,0
3414,52279,38.49,2,0.0102,0.1291,transfer,retail,RU,1
3415,29953,125.9,7,0.2262,0.1183,purchase,electronics,FR,0
3416,17586,309.28,13,0.1382,0.0444,transfer,retail,DE,0
3417,45331,15.29,10,0.0974,0.1325,purchase,electronics,FR,0
3418,38438,21.77,8,0.0117,0.2639,purchase,retail,FR,0
3419,46675,281.36,20,0.315,0.5867,transfer,grocery,GB,1
3420,79976,51.76,13,0.1883,0.2124,purchase,grocery,DE,0
3421,10280,562.17,0,0.1678,0.3674,purchase,retail,FR,0
3422,29272,28.08,9,0.0989,0.1393,purchase,grocery,NL,0
3423,92181,85.77,15,0.3985,0.2069,purchase,travel,FR,0
3424,66076,9.26,11,0.1694,0.5337,purchase,grocery,DE,0
3425,55823,17.53,7,0.1524,0.1991,purchase,retail,CN,0
3426,96685,7.35,0,0.0949,0.0498,purchase,gaming,GB,0
3427,46957,19.83,9,0.3088,0.5096,purchase,retail,DE,0
3428,14749,153.22,13,0.0268,0.223,purchase,electronics,FR,0
3429,95535,244.48,13,0.0487,0.0372,purchase,electronics,DE,0
3430,11338,51.9,7,0.3793,0.1618,purchase,gaming,RU,0
3431,80474,24.71,14,0.1855,0.0364,purchase,electronics,GB,0
3432,33901,35.22,23,0.1522,0.0127,withdrawal,retail,NL,0
3433,79809,63.58,13,0.093,0.2031,purchase,gaming,DE,0
3434,18712,41.47,12,0.2453,0.0744,purchase,retail,DE,0
3435,37172,92.02,1,0.2309,0.5476,purchase,retail,CN,1
3436,17553,26.14,14,0.3634,0.4763,purchase,grocery,CN,0
3437,63350,143.98,19,0.3098,0.2019,purchase,retail,FR,0
3438,47056,17.48,21,0.2153,0.1117,purchase,grocery,DE,0
3439,29790,161.78,21,0.4662,0.7989,purchase,retail,FR,1
3440,68690,22.5,3,0.3637,0.3887,purchase,electronics,FR,0
3441,10265,43.0,8,0.7269,0.425,transfer,gaming,NL,0
3442,76820,54.09,7,0.0495,0.1243,purchase,retail,DE,0
3443,18605,125.42,0,0.6881,0.3109,transfer,travel,RU,1
3444,19790,25.0,17,0.3179,0.3071,purchase,grocery,FR,0
3445,35685,45.4,3,0.1222,0.2366,purchase,electronics,DE,0
3446,61395,71.29,20,0.1478,0.4604,purchase,travel,FR,0
3447,86327,225.26,1,0.1012,0.4233,purchase,gaming,RU,0
3448,74519,38.19,14,0.1961,0.0483,purchase,retail,FR,0
3449,40408,41.05,9,0.048,0.0811,purchase,retail,GB,0
3450,65446,155.76,12,0.3554,0.1249,transfer,grocery,DE,0
3451,84298,26.66,11,0.1147,0.8564,purchase,grocery,GB,0
3452,51802,13.79,16,0.573,0.7458,purchase,gaming,FR,0
3453,76636,82.8,4,0.7252,0.6259,withdrawal,crypto,CN,1
3454,49693,61.5,2,0.8386,0.601,refund,crypto,FR,1
3455,48383,52.6,12,0.2234,0.0276,purchase,retail,DE,0
3456,80133,106.14,11,0.2938,0.3657,refund,retail,NL,0
3457,81035,57.79,16,0.1308,0.2729,purchase,retail,DE,0
3458,30778,39.16,20,0.1118,0.0722,purchase,travel,GB,0
3459,19946,188.67,17,0.6683,0.3292,refund,grocery,US,1
3460,26718,12.41,17,0.5114,0.0154,purchase,retail,GB,0
3461,92099,40.46,16,0.0071,0.0958,purchase,retail,DE,0
3462,15381,121.29,12,0.2189,0.1483,purchase,gaming,FR,0
3463,82749,258.33,11,0.6899,0.6779,purchase,retail,DE,1
3464,46211,14.89,20,0.0227,0.7045,purchase,electronics,DE,0
3465,87912,34.53,12,0.4753,0.0875,purchase,gaming,DE,0
3466,69805,30.59,21,0.1787,0.0653,purchase,retail,DE,0
3467,73800,23.5,17,0.0746,0.1694,purchase,retail,NL,0
3468,57189,52.5,7,0.0526,0.1557,purchase,travel,GB,0
3469,48235,61.98,3,0.2558,0.3566,purchase,retail,CN,0
3470,17632,61.43,16,0.0944,0.2391,transfer,crypto,FR,0
